user,item,rating
A6FIAB28IS79,B004MF39YS,4.0
A2BZQNBV8UDZ2C,B004MF39YS,3.0
A1EVEQAR05SY7L,B004MF39YS,3.0
AN3ILH8NOGNH4,B004MF4SK2,5.0
A1Y2BG1GPW1VT6,B004MF4SK2,1.0
A1FJBWP2R3NSH4,B004MKMAB6,5.0
A1UBBIDQTDDF79,B004MKND80,5.0
AEUG4DYQZJ64Z,B004MLKOAY,5.0
A2SBZZ1HSR7WSP,B004MM6RWM,5.0
A3GGYUI3FORTTN,B004MMRFS2,5.0
A2CJVLER896Q7L,B004MN99AI,5.0
A2PBQ7P2E4GFG5,B004MN9ATI,5.0
A1A9DIM802STMK,B004MN9GWY,5.0
A205483DF7XVDE,B004MN9GWY,5.0
A1CXWJJ832HCA3,B004MN9GWY,5.0
A10044ECXDUVKS,B004MNAXT4,4.0
AHUPT8NES3824,B004MNAYOI,3.0
A2W7M00WSI4JND,B004MNB9XS,5.0
ASZRJFRK2MGYM,B004MNB9XS,5.0
A2CJVLER896Q7L,B004MNCKUY,5.0
AKU08YQLMKO6D,B004MNCL94,1.0
A3R7OBBV42JO7O,B004MNCY28,4.0
AN5ISBOQ5U7C,B004MNEKWK,5.0
AWM5U9WPEZTXL,B004MNELP6,4.0
A1F35QPYG5DMTV,B004MNGRLW,5.0
A2CJVLER896Q7L,B004MNGSKC,5.0
A1XNCV67JBJVF7,B004MNPGG4,5.0
A1Z0SUDUL2AHHT,B004MNTIL8,5.0
A54S9CIUV5VNB,B004MNTIL8,5.0
A306YUQBEB2R9T,B004MNTIL8,5.0
A1HGW50MX2KDYN,B004MNTIL8,5.0
A3JUQ2E799OC5B,B004MNTIL8,5.0
A2MIP3AQVSF2SS,B004MNTIL8,5.0
A2WPSFTKUFOE3N,B004MNTIL8,5.0
ARIYXOZC4VNS1,B004MQSV04,4.0
A3U8Q3N9RT6SY2,B004MQSV04,5.0
A18RGYRCEN181M,B004MQT7WK,4.0
A2G6IJ9CR07Q99,B004MSMGSK,4.0
AZC562U18BK2S,B004MSRD4C,5.0
A15AWN40KRTLAX,B004MVZ4XG,5.0
A25WSTTCDA5Z3W,B004MVZ4XG,5.0
A33PUQETQAM8XT,B004MVZ4XG,5.0
AS6IN7EU1W7JN,B004MVZ4XG,5.0
A3RHT4KI3H5TVH,B004MY0HS0,4.0
A3SUV4W0VI9GMF,B004MYJA3I,5.0
A1ARIIDS0IPYLC,B004MZG1IO,5.0
A1JN3UIUZAHF7V,B004MZUDU6,5.0
A3RDPF1YAJCSUQ,B004MZY1ZE,5.0
A2F2L5F9OWWVY6,B004N0MKN8,5.0
AG3PVU7DCXZTK,B004N0MKN8,3.0
A3775OP5VTX5ON,B004N0MKN8,5.0
A1PJZ3TNW4PTB5,B004N0MKN8,4.0
AC3YNTR5UXE8L,B004N0MKN8,5.0
A1M4PLIMMFF06,B004N0MKN8,3.0
AOINAOO0NQRGN,B004N0MKN8,4.0
A1EVEQAR05SY7L,B004N0MKN8,3.0
A3V2ESDQOBDOWM,B004N1G268,5.0
A12V3KYKRDT1UT,B004N1K4BM,4.0
A31B0LYT2C92SN,B004N1L3PI,5.0
A2VWNZNFV8QCP0,B004N1L4FC,5.0
AC3YNTR5UXE8L,B004N6RBWW,3.0
AVF06892OWGJU,B004N6RBWW,5.0
A1FOXJ8TMYVKRK,B004N7L0LY,5.0
A1WJVU9KICHFI,B004NDDTI0,4.0
A3JZX9AINAJW86,B004NDJRKO,5.0
A1OGHXLCI6HN7B,B004NDJRKO,4.0
AXWB93VKVML6K,B004NDLXOW,4.0
A1NE73ZPH305T2,B004NFNZG4,5.0
A1NE73ZPH305T2,B004NFRMCC,5.0
A1NE73ZPH305T2,B004NFTDKG,5.0
A1NE73ZPH305T2,B004NFVEDA,5.0
A828MKX7XSRVF,B004NGWGJU,5.0
AAJ90RYPO1SXN,B004NIFYAG,3.0
AJGIN15VFGXBG,B004NIFYBU,4.0
A2KI91IR3RA7D0,B004NIFYD8,2.0
A1NIX2WA2ZKLV7,B004NIFYD8,4.0
A2LPR8QWLBEQ9O,B004NIFYD8,1.0
A15AWN40KRTLAX,B004NIG6EO,4.0
AJGIN15VFGXBG,B004NIG6HG,5.0
AI4MUD97FH6G2,B004NIYF60,5.0
AM8M5BAQRIXY5,B004NLPUIE,5.0
A242TAWCETKSVX,B004NMQ2A8,3.0
A320SFBZ7QWRZO,B004NMTVL0,5.0
A3USVJXZXK7XRI,B004NMVYC4,5.0
A1QUIHLOSKDY7R,B004NNUMWG,5.0
A1S0HTDO0P4N5V,B004NNVPF4,5.0
A2I9SZ9A7Y3I4G,B004NNVPGI,5.0
A3SKRY7ZMQ0C61,B004NNVPJ0,5.0
ABOCFSTU4XS67,B004NRVUMI,5.0
A3U9M6GJGKW5D7,B004NU42PM,5.0
A328S9RN3U5M68,B004NWHV6M,5.0
A2AIMXT9PLAM12,B004NWHV6M,4.0
A2PR6NXG0PA3KY,B004NWHV6W,5.0
A1WJVU9KICHFI,B004O09XA0,4.0
A30IQE4G73MT80,B004O4SEBU,4.0
A1HNM2N1STR226,B004O58PAE,5.0
A2EDYSY4M8TESS,B004O5ZH5A,4.0
A1NE73ZPH305T2,B004O618QG,5.0
A1NE73ZPH305T2,B004O63BU2,5.0
A1NE73ZPH305T2,B004O6739M,5.0
A1L0P1ZP5FD6EC,B004O77BJ8,5.0
A1J8J8FQEMP8E6,B004O793AI,5.0
A5ZS85C5V40S8,B004O793AI,5.0
A1XB3DDKHI4LH3,B004O8YI48,5.0
A3KKPTNQKTOZDY,B004O9E0D6,4.0
A2022LGYGVZOGU,B004OA6JV6,4.0
A3DGMJN91IUKGU,B004OA6JV6,5.0
A1LYVVXO11YVT3,B004OAOIUU,5.0
A3AI9PF8UKK638,B004OARKJQ,2.0
A2OWV9DM586066,B004OCHXWI,1.0
A1UBBIDQTDDF79,B004OGDW4C,5.0
A2YD6KGVKZ3U0X,B004OGP1A0,4.0
A26GUM1C5M1E51,B004OI7534,5.0
A1QKE6I57MHI4R,B004OK17QS,4.0
A3BTH66WVCQAM9,B004OK17QS,5.0
A2972SSB8BY2ZG,B004OK17QS,5.0
A1JNV4K56GG94R,B004OK17QS,5.0
A3W2KQ6CLTQ0ZD,B004OK17QS,5.0
A38DCVO9SZHW68,B004OK17QS,3.0
A1ZMV5QSAR8V2L,B004OK17QS,5.0
A31B0LYT2C92SN,B004OK17QS,5.0
A1WQNVR4H66YX9,B004OK1G64,5.0
A2VWNZNFV8QCP0,B004OK1G64,5.0
A1ZMV5QSAR8V2L,B004OK1G64,5.0
ADH0O8UVJOT10,B004OK1G64,4.0
A1JNV4K56GG94R,B004OK5TRQ,5.0
A1JNV4K56GG94R,B004OK63SA,5.0
A1ZMV5QSAR8V2L,B004OK63SA,5.0
A1LHJ3X31Y0WE6,B004OK63SA,5.0
A26SN2CVQM4FKM,B004OR9Q32,3.0
A3AGHEETVTCBQI,B004OR9Q32,5.0
A2H3JURQZOHVMB,B004OTQSP4,5.0
A3AI7RIH70YXAI,B004OU2IQG,5.0
A1B3CNORXB1USI,B004OU2IQG,1.0
AY62TN9VGKI2Z,B004OU2IQG,3.0
A2BWAQX8GSNREW,B004OU2IQG,5.0
A6FIAB28IS79,B004OU2IQG,5.0
AUYE5TSR7KV0H,B004OU2IQG,5.0
A3ENT7V0MT34WP,B004OU2IQG,5.0
A2QDNNYZYK0P8U,B004OU2IQG,5.0
A2PAD826IH1HFE,B004OWN868,5.0
A19T4IHJU5CZOE,B004OZROQU,4.0
A3ULZ8Y0EQNYK9,B004OZRP9Q,5.0
A1TPKBOBV0O84Z,B004OZRP9Q,5.0
AIJC9YV7TOOZI,B004OZRPHS,3.0
A21VR7M8O55EF6,B004OZRPJG,5.0
A1L8PDZLHQP76K,B004P0MWCU,3.0
A2MIP3AQVSF2SS,B004P0MWCU,5.0
A36LJ3SYZQ09JK,B004P21B20,5.0
AZVME8JMPD3F4,B004P4MLMW,5.0
A2S8G6OVAK19EX,B004P4PZHA,5.0
AGYH5U11ZKPFB,B004P94I50,4.0
A36E4U9SWJ2A4J,B004P96WBS,5.0
A2PAD826IH1HFE,B004P96WFY,4.0
AGLHCU1KX96DZ,B004P96WIQ,4.0
A2AIMXT9PLAM12,B004P96WIQ,5.0
A2PAD826IH1HFE,B004P96WNG,5.0
A2LCMTZJ0W9MC4,B004P96WNG,5.0
A2AIMXT9PLAM12,B004P96WOK,3.0
AGLHCU1KX96DZ,B004P96WTA,4.0
A2PAD826IH1HFE,B004P96WTA,5.0
A2PAD826IH1HFE,B004P96WWM,3.0
A23QTZE764PJNS,B004P96WYA,5.0
AJX5GCJDFY6VE,B004P9CXRA,1.0
A2TAPL67U2A5HM,B004P9MT9M,5.0
A3CRG8NYUSK9PS,B004P9MTII,5.0
A1BST1PTHGLBGJ,B004PAWJDM,4.0
A35F5VTCRKJAED,B004PFVKD2,4.0
A1YL2OU7B3BNH5,B004PFVSEI,5.0
AYKASTWPHDNES,B004PFWYL4,3.0
A1DZDG9AT98298,B004PFWYL4,4.0
AWIG50VOI5VUV,B004PFWZHM,4.0
A39O8YH5W0M4MF,B004PFWZHM,5.0
A7KIY7RDFHRN9,B004PFWZHM,5.0
A2OJJEPZAMKYUP,B004PFZNAS,5.0
A3IELJ39K3QL7,B004PFZNAS,5.0
ABLYY7000Q9W1,B004PFZSYO,5.0
A32BCTL0HLOXRV,B004PG00H8,5.0
A3USVJXZXK7XRI,B004PG1A4A,5.0
A1QN075G0OKBWJ,B004PG1A4A,5.0
A2EDYSY4M8TESS,B004PJAKCK,5.0
A34JOJV93F2RHX,B004PJBRVS,5.0
A35LJUFQ9R1GZA,B004PJBS9O,5.0
A1TR1KNR3VKPHY,B004PJG4UC,2.0
A1QUIHLOSKDY7R,B004PJG4UC,5.0
AZMHABTPXVLG3,B004PJG4UC,4.0
A1SD1C8XK3Z3V1,B004PJG5SS,5.0
A1QUIHLOSKDY7R,B004PJJTG8,5.0
A1JTFLHCPCH7BO,B004PJLS3K,4.0
A6FDX81TP40XH,B004PKO5PM,5.0
A2QE3Q28EKDLVU,B004PKWNZQ,3.0
A1NE73ZPH305T2,B004PO7FUA,5.0
A1NE73ZPH305T2,B004PO7K1E,5.0
A1FYC1758Q4FX9,B004PO7U1E,3.0
A1NE73ZPH305T2,B004PO96UC,5.0
A3FB01KC662KQ1,B004PR1AMG,3.0
A2AIMXT9PLAM12,B004Q2TWNE,4.0
A32ZOMCLX1I1U5,B004Q3P6G0,4.0
A3JV7KL1ECLZB8,B004Q3P6G0,5.0
A2XOV3ZKGDK55G,B004Q5FZLO,5.0
A3CRG8NYUSK9PS,B004Q8FTDK,3.0
AQT4V74P38PPU,B004QD8806,3.0
A21DUX7YVWU3N0,B004QE651Y,5.0
AKPVT396SPLII,B004QG4WE4,1.0
A2MDECH0KS44F1,B004QJOZS4,5.0
A38H23H3JZNUTN,B004QJOZS4,5.0
A1XDIU2G7F4W0N,B004QJOZS4,4.0
A30TT7GTLNU9UG,B004QJREXM,1.0
A1RZ32JTYABQWI,B004QKNP9I,5.0
A1P3RTQKM8BRBL,B004QL0D74,5.0
A1TR1KNR3VKPHY,B004QL0D74,5.0
A2VF9276YAKFEQ,B004QL0D74,5.0
AOMEH9W6LHC4S,B004QMUIOQ,3.0
A30IQE4G73MT80,B004QNVR3G,4.0
A1S0HTDO0P4N5V,B004QO90A2,4.0
A36E4U9SWJ2A4J,B004QOEG8S,5.0
A2AIMXT9PLAM12,B004QOEG8S,4.0
A2PAD826IH1HFE,B004QOEN2W,5.0
A328S9RN3U5M68,B004QOEOFI,4.0
A1T9A8YD2FU9UF,B004QPK3C0,5.0
A1NE73ZPH305T2,B004QPU7HQ,5.0
A1NE73ZPH305T2,B004QPYMQS,5.0
A1NE73ZPH305T2,B004QPYRHW,5.0
A1NE73ZPH305T2,B004QQ0T3M,5.0
AOAR43AVNYTFZ,B004QRQY6W,5.0
ADF9I3DTB6C3Q,B004QRUJGI,4.0
A2PR6NXG0PA3KY,B004QRUJJ0,5.0
A1ZMV5QSAR8V2L,B004QYBWQW,5.0
AM8M5BAQRIXY5,B004QYC58Q,5.0
A2P83FWHR36WN1,B004R1QVQU,5.0
A2BGK8HGC28AJI,B004R1QVR4,5.0
A26GUM1C5M1E51,B004R6BQJM,5.0
A37HQS636V4VPL,B004R6V9BW,5.0
A1NE73ZPH305T2,B004R8WQNU,5.0
A1NE73ZPH305T2,B004R8WRCA,5.0
A30H8ACW807Q2F,B004R8Y8HW,1.0
A1NE73ZPH305T2,B004R8Y8HW,5.0
A1NE73ZPH305T2,B004R8Y976,5.0
A1NE73ZPH305T2,B004R8Y980,5.0
A1NE73ZPH305T2,B004R90GHW,5.0
A1NE73ZPH305T2,B004R90GNQ,5.0
A1NE73ZPH305T2,B004R90HTO,5.0
A1NE73ZPH305T2,B004R90I2K,5.0
A1NE73ZPH305T2,B004R90JII,5.0
A1NE73ZPH305T2,B004R90JLA,5.0
A1NE73ZPH305T2,B004R90K14,5.0
A1NE73ZPH305T2,B004R93CQY,5.0
A1NE73ZPH305T2,B004R9582U,5.0
A3JEUP3QGMVMLF,B004RC7G7M,1.0
A1NE73ZPH305T2,B004RDZZ7Y,5.0
A2TKMA52AMCB31,B004RE1R7A,5.0
A1NE73ZPH305T2,B004RE1SUQ,5.0
A1NE73ZPH305T2,B004RE1VYE,5.0
A3FLOANV9JOFAM,B004RE1YKU,2.0
A1NE73ZPH305T2,B004RE1YKU,5.0
A1NE73ZPH305T2,B004RE1ZJ0,5.0
A1NE73ZPH305T2,B004RE3R6E,5.0
A1NE73ZPH305T2,B004RE5J9C,5.0
A1NE73ZPH305T2,B004RE5OHE,5.0
A1YP9BO80732WX,B004RIOFPM,5.0
A1XWVVHOZ7UJ3A,B004RKXVXW,4.0
A37KPTFRDAUFGW,B004RMCBCW,5.0
A2ULPM6JJ30LJE,B004RNN684,5.0
A3JV7KL1ECLZB8,B004ROY1SC,5.0
A16CZRQL23NOIW,B004ROY1UA,5.0
AZC562U18BK2S,B004RRW4GU,4.0
A36E4U9SWJ2A4J,B004RRW4HO,4.0
A1OB5L3WMHJAD9,B004RRW4HO,5.0
A3DDSAGWD0UN9H,B004RRW4HO,3.0
AGLHCU1KX96DZ,B004RRW4HO,3.0
A36E4U9SWJ2A4J,B004RRW4I8,5.0
A16UCWYG4924HH,B004RUUEN2,4.0
A1SKDE4WW06NUM,B004RV30N2,5.0
ASSWUAOO49Z8Q,B004RV30N2,5.0
A3EOK3LEZSSCIO,B004RV30N2,5.0
A1B6JXTT6RZDGR,B004RV30N2,5.0
A19HLKVPRTH3J2,B004RV30N2,5.0
A2QJQ3HSJB4NS,B004RV6PBG,5.0
A2EEUJ5SKBETMP,B004RVFDZU,5.0
A54S9CIUV5VNB,B004S0PPSK,4.0
ABC68JUCPTVOE,B004S2O6OW,5.0
AQCEYR4ENSP06,B004S4AK4U,5.0
A16CZRQL23NOIW,B004S5W0CE,5.0
AEHDGUE3L90ZS,B004S73I5K,5.0
AG7S7ZSC8S7IZ,B004S8AU2I,4.0
A1JGHMR517JAUW,B004S8AU2I,4.0
A1IN3AZD6NZRSG,B004S8UTG0,3.0
A2H629SI5VJGRM,B004S91QCU,5.0
A2J4UAF6RW13WK,B004SBMDQQ,5.0
A3U2695ASOXNPF,B004SBMDQQ,4.0
A3CRG8NYUSK9PS,B004SC8XL4,5.0
A397XFZ1NW54H5,B004SE9HTO,5.0
AJ91FXLL2VBN7,B004SFFX7I,5.0
A3775OP5VTX5ON,B004SMO13S,5.0
A13T4T3QOSII3I,B004SPE3ME,5.0
A2OPSPL8LSSJPC,B004SPKAXK,5.0
A328S9RN3U5M68,B004SRTKOI,5.0
A31XY5BETE8DUC,B004STXT2K,5.0
A3RHPUZBOP4D47,B004STXTWK,5.0
A1Y2BG1GPW1VT6,B004STXTWK,5.0
A2FHTXLKY1XJDB,B004STXWTU,4.0
A5TFHR6OL1O9N,B004STXXBM,5.0
A8MQNZK3J0UEX,B004STXXSU,5.0
A36O3HMUCVX7DZ,B004STXY3E,5.0
A1S0HTDO0P4N5V,B004STXY3E,5.0
A2FHTXLKY1XJDB,B004STXY3E,4.0
AK2AGRIV8NW8T,B004STXY3E,5.0
A2MIP3AQVSF2SS,B004STYK1O,5.0
A6FDX81TP40XH,B004SVNIFG,5.0
A1ORZVQS8C1VVT,B004SW34XQ,5.0
A1YP96MT6W9FTB,B004SWX6VQ,5.0
A207QAJY10I0X9,B004SX1BCG,5.0
A4XWMOFB1HY04,B004SX1BCG,4.0
A7O84T8MC6IV0,B004SX1BCG,5.0
AJ91FXLL2VBN7,B004SX1BGW,4.0
A1P3RTQKM8BRBL,B004T0BM0O,4.0
A31B0LYT2C92SN,B004T0LFM4,1.0
A3HKX5UIDJ403N,B004T0LFT2,3.0
AL3G7RTXMGLDQ,B004T0NFCC,5.0
A3HKX5UIDJ403N,B004T1TJN0,5.0
A39KDVU5JAXJIF,B004T6M7DE,5.0
A1NAA1R38JSNHV,B004T6M7DE,5.0
A2EDYSY4M8TESS,B004T6M7DE,5.0
A1KF61HK8BM4D2,B004T6M7DE,5.0
A2B78RXJ2PB6ZD,B004T6M7DE,5.0
A1MAQQXJZTMSKT,B004T6M7DE,5.0
ASSWUAOO49Z8Q,B004T9ZF12,2.0
A2S3EFLH1OP0DE,B004TB10F0,3.0
A2T049UQONS0OY,B004TB6GEA,5.0
AWLVQ1NSU3LDS,B004TB866G,5.0
A1RZ32JTYABQWI,B004TD27OG,5.0
A165EMA3YTIM6A,B004TE5HBU,4.0
A1GR8HDW0EYP1K,B004TE5HBU,4.0
A1WHGNU87BGJ2S,B004TE5HBU,5.0
A2FFJCRIYMCVCZ,B004TE5HBU,4.0
A1B3CNORXB1USI,B004TGIENQ,4.0
A24JW33E1DW64K,B004TGT2J6,5.0
A34O0KQV4QXWNQ,B004TGVRB2,3.0
A2VWNZNFV8QCP0,B004TGVRB2,4.0
A33PKT1ZB0LIWJ,B004TGVRDA,3.0
A10044ECXDUVKS,B004TGVRDA,2.0
A3A3ZCWP7Z4V4K,B004TGVRDA,5.0
A17MLUII03C5JP,B004TGVRDA,5.0
A31B0LYT2C92SN,B004TGVRDA,5.0
A1BD73IAW04XMZ,B004TGVRDA,5.0
A1J3XDC0BMENPF,B004TH4ZQK,3.0
AZX1JTWFRK1NT,B004TH51EK,3.0
A2SCGD66ARBOXQ,B004TH51EK,4.0
ASGRCZLCNBELE,B004TH7ZWG,5.0
AX2X0I6NZ32ZQ,B004TH855C,5.0
A2H629SI5VJGRM,B004TH8I7M,5.0
A26DC4NSWUURWF,B004THB6PI,5.0
A37AQI4AU3JWSR,B004THB6PI,4.0
ABEQJOG7TS8GT,B004THB99Q,4.0
A18VCH40UUGUVS,B004THBJ7S,5.0
A35QFQI0M46LWO,B004THBPAO,5.0
A1ORZVQS8C1VVT,B004THBPAO,5.0
A38B6AQ6JXEZRJ,B004THBT64,3.0
AEQ4UWI5KZQEK,B004TJ0ZRG,5.0
AEQ4UWI5KZQEK,B004TJ4Z4U,5.0
A2L7WYA5OENV03,B004TLL7RQ,3.0
AEJLVWFR8JX07,B004TM31QK,5.0
A2QDNNYZYK0P8U,B004TM31QK,5.0
A2Y8JW5NSY95OL,B004TM323C,5.0
A1DV00AI0RS95V,B004TND9WK,4.0
A2PR6NXG0PA3KY,B004TNZVPS,5.0
A3D4IY3MYEE0HO,B004TNZVPS,5.0
A2F2L5F9OWWVY6,B004TQJ174,5.0
A10APIDAZISWQF,B004TQJ174,5.0
A1GMWTGXW682GB,B004TQJ174,5.0
A3KBFCPNQ58YK4,B004TQJ174,4.0
ADH0O8UVJOT10,B004TQJ174,5.0
A19HLKVPRTH3J2,B004TWAOFG,5.0
A21VR7M8O55EF6,B004TWOWY0,5.0
A2LCMTZJ0W9MC4,B004TWOWY0,4.0
AAE2DUEMTR30I,B004TWOX0S,5.0
A2T049UQONS0OY,B004TWOX58,3.0
A2AIMXT9PLAM12,B004TWOXC6,4.0
A2AIMXT9PLAM12,B004TWOXGW,2.0
A2NT1J90VJ7EBD,B004TXS7Z4,2.0
A2NWS1VJASC5D4,B004U0JTC6,5.0
A13G8F2IA0JMWK,B004U0JTDK,5.0
ACG9VLB5JCN1D,B004U0JTDK,5.0
A2P1Z9NUJ9H1RT,B004U0JTHG,4.0
A31O1Z955Q2Q0N,B004U0JTI0,4.0
A3AGHEETVTCBQI,B004U1QDL0,5.0
A1SD1C8XK3Z3V1,B004U1QDL0,5.0
A2101DHHDMZ93X,B004U1QDL0,4.0
ADH0O8UVJOT10,B004U1QDL0,5.0
A3LSEIG2PIJYBL,B004U29GKE,5.0
A1ZMV5QSAR8V2L,B004U5CYQY,3.0
A16UCWYG4924HH,B004U5D74W,5.0
A13G8F2IA0JMWK,B004UAH5HC,5.0
A1UBBIDQTDDF79,B004UBB3EC,5.0
A2AIMXT9PLAM12,B004UBB3VU,5.0
ASSDAXTTBY42C,B004UDM37Q,4.0
A1DF4GHWZK65DE,B004UFA4BG,5.0
A1UBBIDQTDDF79,B004UGGTQ4,5.0
A688HUIBIZ82X,B004UIDIFW,1.0
A688HUIBIZ82X,B004UIDILQ,1.0
A3W2KQ6CLTQ0ZD,B004UIDIZM,5.0
A3E0CF25A7LD2,B004UJ6DBM,5.0
A3AAUG2Z6BD186,B004UJHTEM,5.0
A1GFJJ7Q9RVNX4,B004UJHTEM,5.0
A6D91KPQGIDKZ,B004UJHTEM,5.0
A1H55L0BLPCWYF,B004UJO41S,5.0
A165EMA3YTIM6A,B004UJO41S,1.0
A126EB14QR9JHO,B004UJO41S,5.0
A1ZV6MJC2GKFPD,B004UJO41S,5.0
A38DCVO9SZHW68,B004UJO41S,4.0
A2XDJEHFLGVP8K,B004UJO41S,5.0
A1KF61HK8BM4D2,B004UJO41S,2.0
A3UXW18DP4WSD6,B004UJO41S,5.0
AIJC9YV7TOOZI,B004UMGSGE,5.0
A1NIX2WA2ZKLV7,B004UNGB60,3.0
A2A039TZMZHH9Y,B004UNL1P6,5.0
APEJ8EJCC8PQ8,B004UNL1P6,4.0
A1QN075G0OKBWJ,B004UNL1P6,5.0
A17CU1D2CWXOHB,B004UNL1P6,5.0
AUZ9IPTKJKFDK,B004UNL1P6,4.0
AOMEH9W6LHC4S,B004UOE3G4,5.0
AEUG4DYQZJ64Z,B004UR2VJ2,5.0
A3NVRBHJERYH9V,B004URPVO4,4.0
A2PN3GY7I3EKC1,B004UU435Y,5.0
A2N1EIJ1G7XF79,B004UUGPSW,5.0
A30TT7GTLNU9UG,B004UWSTMA,5.0
A1J2LQPDI4NKRG,B004V4GXTI,5.0
A35PMER7ZH4Q0R,B004V9GOMY,5.0
A2FCEH4VOA71GU,B004VCW21S,5.0
A2605LYSN10W9,B004VDD4KK,5.0
A2FCEH4VOA71GU,B004VDD4KK,4.0
A3BTH66WVCQAM9,B004VDD4KK,4.0
A3W2KQ6CLTQ0ZD,B004VDD4KK,5.0
A3AAUG2Z6BD186,B004VDD4ZK,5.0
A3IELJ39K3QL7,B004VDD568,4.0
A306YUQBEB2R9T,B004VDD5JK,4.0
A35IYL6M30V9LM,B004VDD5U4,3.0
AOI0ZOFNLCIAV,B004VFGYY6,4.0
A2CMX45JPSCTUJ,B004VFTSO4,5.0
A3HN470MGR70D2,B004VJSJFY,3.0
AOI0ZOFNLCIAV,B004VM5R7Y,5.0
A1MJA3N5W8KKCG,B004VNO3VY,4.0
A67OJZLHBBUQ9,B004VQ9OLK,4.0
A3SUC2DJYHUU9Y,B004VQAI4W,5.0
A35D9ODUCAMF5G,B004VQDAQK,3.0
A3KBFCPNQ58YK4,B004VQDJEI,4.0
A6D91KPQGIDKZ,B004VQHTD0,5.0
A1EVEQAR05SY7L,B004VQJFNC,5.0
A1L7M2JXN4EZCR,B004VSQ5BU,4.0
A2IBPI20UZIR0U,B004VSQ5Q0,5.0
AJGIN15VFGXBG,B004VSQ5Q0,5.0
A4XWMOFB1HY04,B004VSQ5UG,5.0
ARUU4C5R9COHW,B004VSQ5UG,4.0
A3775OP5VTX5ON,B004VVFZHW,2.0
A31O1Z955Q2Q0N,B004VVFZHW,1.0
A2S8G6OVAK19EX,B004VVFZHW,5.0
A3MZ32748LR7U1,B004VXIG3K,5.0
A36P367G4ZH6Z0,B004W07PM0,5.0
A17RXEHNAUDO5B,B004W1PQ20,4.0
A35L488D3G6DUZ,B004W1PQM0,4.0
ABBE2DL4IFLM5,B004W1Z0FI,4.0
AZ0LJNEP2VRD1,B004W25PY8,5.0
A1BST1PTHGLBGJ,B004W40154,2.0
A3LSEIG2PIJYBL,B004W4TYMA,5.0
A2PR6NXG0PA3KY,B004W5MNAO,5.0
AIJC9YV7TOOZI,B004W5MNJA,3.0
A3R7R8ARVN2P3D,B004W64ZZO,5.0
AXMXE3RT660HQ,B004W6KR7E,5.0
AGDWVRFL81B4O,B004W6KREC,5.0
AOAR43AVNYTFZ,B004WB18RW,3.0
A16UCWYG4924HH,B004WDK5WO,5.0
A1D271E457XP78,B004WDQ4DI,5.0
A1J8J8FQEMP8E6,B004WDQ51E,5.0
A3TRV1IG0M1PHK,B004WDQ5C8,4.0
A12BOSZAOHO5S0,B004WDQ5CS,5.0
A37OEXXOLMHSUF,B004WDQ5PU,5.0
A2SBZZ1HSR7WSP,B004WNZFVU,4.0
A2SBZZ1HSR7WSP,B004WNZJ7U,4.0
A1XWVVHOZ7UJ3A,B004WOUE9W,5.0
A3MW5BXUOCCQV0,B004WOUE9W,5.0
A2CMX45JPSCTUJ,B004WOW2QU,5.0
A1MI9FDCNB3CMR,B004WOZBV8,4.0
AI4MUD97FH6G2,B004WQKKDU,5.0
AWLVQ1NSU3LDS,B004WQOFBI,4.0
A3BTH66WVCQAM9,B004WSMMVG,4.0
A3AI9PF8UKK638,B004WZ501S,3.0
APEJ8EJCC8PQ8,B004WZ7VY2,4.0
A2K2JY09CJI7HR,B004X28OBI,3.0
A2K2JY09CJI7HR,B004X28OK4,2.0
A1R4UIXO4KEUKR,B004X4Y1VS,5.0
A2S8G6OVAK19EX,B004X4Y1VS,5.0
A2SUG35F6A6S3C,B004X4Y22G,3.0
A3FTEM0VI81G1U,B004X7OIRC,5.0
A2H3JURQZOHVMB,B004X97D4U,5.0
AL7E2AZNCVA3W,B004X9DA4M,3.0
A2JQEIOIQGZPB5,B004XAPPRG,4.0
A1JTFLHCPCH7BO,B004XDG5MM,5.0
A196D02N89FEK,B004XDQFJ0,4.0
A36P367G4ZH6Z0,B004XDYKDI,5.0
A1R2BQ806PSES0,B004XDZ9HY,5.0
AYKASTWPHDNES,B004XFHWKE,5.0
A20LQ3G2JXSQK9,B004XGVG82,5.0
A1C0O09LOLVI39,B004XGXU4A,5.0
A3J92SGND5U8KQ,B004XGXU4A,4.0
A396ELNTQDFYPO,B004XIB07W,5.0
AWIG50VOI5VUV,B004XJ4IZ2,5.0
A1F35QPYG5DMTV,B004XJCLI8,5.0
A1F35QPYG5DMTV,B004XJCMC8,5.0
A396ELNTQDFYPO,B004XJDCMC,5.0
A3Q0XO3GPQDIB1,B004XLATPI,5.0
AFS3FQR5JSDVJ,B004XLATPI,5.0
A2SUG35F6A6S3C,B004XLFKK2,5.0
A1BST1PTHGLBGJ,B004XN7HOW,4.0
A9US4NGLYLM37,B004XNK7AI,5.0
A3LIPS3L8BHQ3L,B004XNK7AI,5.0
A1ZYRFIT30A890,B004XNK7AI,5.0
A12SSZIN555FTL,B004XNK7AI,3.0
A26SN2CVQM4FKM,B004XNK7AI,4.0
A1DX9PS0UN7EHY,B004XNK7AI,5.0
AX153HGV4NJ7Z,B004XNK7AI,5.0
AHF7SNSZPRNCE,B004XNK7AI,3.0
A18SQHF93IINCH,B004XNK7AI,5.0
